shot_id,rally_id,shot_num,time,start_frame_num,end_frame_num,player,ball_type,backhand,player_A_x,player_A_y,player_B_x,player_B_y,player_C_x,player_C_y,player_D_x,player_D_y,hit_x,hit_y,return_x,return_y,hit_height,return_height,flaw,type,match_id_x,set_id,match_id_y
5504,517,10,00:41:04,73850,73860,B,平球,0,48.89209481,15.5601914,22.13647119,36.54996101,35.46535174,112.18146652,17.26500479,105.08465,16.4364501,44.59675772,727,360,1,2,0,attack,9.0,15,9
5511,518,1,00:41:46,75120,75134,A,發短球,1,28.32882084,34.38327284,37.01387176,47.46820727,37.84544674,94.69809945,23.3655008,102.17900559,-169.15333399,706.94510527,706,430,2,1,0,defend,9.0,15,9
5512,518,2,00:41:46,75134,75152,C,小平球,1,28.98603839,29.88366335,35.45961899,47.14910872,36.05118138,84.77458188,22.98350869,103.66917021,32.03949017,75.9779563,955,530,1,2,0,attack,9.0,15,9
5513,518,3,00:41:47,75152,75190,A,挑球,0,38.77593196,30.69519092,28.14950301,48.65531643,40.45836005,92.87744765,22.8814439,103.6674431,49.60445092,41.81590317,496,320,2,1,0,defend,9.0,15,9
5514,518,4,00:41:48,75190,75213,D,切球,0,33.09653789,32.78764623,16.11616613,28.56168275,25.48561845,105.73483881,13.64342037,129.99167906,11.5155831,129.94515127,655,511,1,2,0,attack,9.0,15,9
5515,518,5,00:41:49,75213,75247,A,挑球,1,30.01427391,34.93403602,17.55052738,31.1468468,30.57065973,99.83896989,21.12111372,125.36797472,26.32851348,47.39950983,406,322,2,1,0,defend,9.0,15,9
5516,518,6,00:41:50,75247,75261,D,殺球,0,31.38015632,32.78129129,15.57113667,26.54635835,30.36007206,108.91637065,10.07771588,125.72481348,1.53208977,128.51935188,554,535,1,2,0,attack,9.0,15,9
5517,518,7,00:41:51,75261,75283,B,擋小球,1,30.90844787,27.84248787,15.35121548,26.79511569,25.96464173,100.74196037,3.22489392,122.09038816,18.26190925,40.20008236,405,416,2,2,0,defend,9.0,15,9
5518,518,8,00:41:51,75283,75304,C,勾球,1,25.90905442,24.35449388,18.24656937,45.81617991,13.45913147,91.56083768,15.55992621,119.49272416,4.28522856,81.37932687,805,514,2,1,0,defend,9.0,15,9
5519,518,9,00:41:52,75304,75314,A,小平球,0,33.49041232,33.05635782,20.60631801,43.42648444,13.32197169,93.39624194,30.91068408,114.25367019,38.29433096,46.55141497,620,369,1,1,0,attack,9.0,15,9
5520,518,10,00:41:52,75314,75335,C,擋小球,0,35.10674639,33.59934313,21.64347367,44.62757248,15.2250769,97.18362597,37.71172942,109.57178751,24.80979245,103.19915119,913,500,1,2,0,attack,9.0,15,9
5557,522,1,00:44:04,79255,79271,B,發短球,1,30.89193667,27.58966935,28.3865086,43.4707933,30.21069478,100.81145542,41.66750834,94.28844142,-169.15333399,706.94510527,711,431,2,2,0,defend,9.0,15,9
5558,522,2,00:44:05,79271,79286,D,小平球,0,31.44805948,29.37536923,29.67245406,53.14242815,29.83070805,103.78503645,40.7304888,91.50399132,32.4736053,75.58237421,709,539,2,2,0,defend,9.0,15,9
5559,522,3,00:44:05,79286,79305,A,小平球,1,32.71987937,31.72482603,28.41108088,58.14904259,29.62606096,103.78157347,34.69201956,84.32507456,30.18082793,39.11522387,884,376,2,2,0,defend,9.0,15,9
5560,522,4,00:44:06,79305,79325,C,小平球,0,32.88168283,26.09225221,31.98618662,49.30904311,38.07529305,105.9526234,30.88728586,82.1421224,51.41755884,100.17637416,983,495,2,2,0,defend,9.0,15,9
5561,522,5,00:44:06,79325,79338,B,小平球,1,36.27008057,25.3577696,43.63964241,45.66721154,37.50205363,109.5680191,34.33241892,89.15067749,53.60151033,52.66744386,906,391,2,1,0,defend,9.0,15,9
5562,522,6,00:44:07,79338,79348,D,小平球,1,35.78404958,27.09911159,51.80314142,54.9613836,39.31734709,112.78930099,39.46867781,95.19211046,52.68622713,93.05917491,945,492,1,2,0,attack,9.0,15,9
5563,522,7,00:44:07,79348,79368,B,小平球,0,38.65117134,24.137961,50.51921083,50.38737967,39.63199403,103.44858451,47.95455427,88.89571302,50.59750564,53.62774211,849,364,2,2,0,defend,9.0,15,9
5564,522,8,00:44:08,79368,79390,C,小平球,0,39.46005831,25.6122491,45.60148248,48.45810841,35.86287121,108.4929564,41.80127191,82.28280479,48.54266583,106.133695,841,521,2,1,0,defend,9.0,15,9
5565,522,9,00:44:08,79390,79410,A,平球,0,35.1316929,27.0973875,30.96715273,54.13708707,37.44972565,114.92217226,30.93504373,86.88460251,40.94881401,44.44061417,448,333,1,1,0,attack,9.0,15,9
5566,522,10,00:44:09,79410,79424,C,擋小球,1,28.0009692,26.32881894,27.78683802,49.59585478,26.01816118,114.16136416,32.62426879,93.22287296,6.48531762,122.15700067,330,332,1,2,0,attack,9.0,15,9
5567,523,1,00:44:27,79936,79950,B,發短球,1,29.52771249,26.58194284,32.1866778,43.79048942,18.30955949,94.8684904,36.1304146,94.20471787,-169.15333399,706.94510527,644,425,2,2,0,defend,9.0,15,9
5568,523,2,00:44:27,79950,79973,C,放小球,0,29.33991556,27.08208064,31.49973055,49.30574606,19.3802422,89.38601713,35.80930992,102.88422543,26.43692815,77.93410135,419,532,2,2,0,defend,9.0,15,9
5569,523,3,00:44:28,79973,79998,A,放小球,1,15.54470213,28.05245941,33.3641856,45.90905381,15.41097618,98.14394502,41.09355284,104.98631834,7.81884884,41.01123156,434,420,2,2,0,defend,9.0,15,9
5570,523,4,00:44:29,79998,80024,C,放小球,1,19.30495483,26.55587831,41.95512575,34.98304373,13.15129566,96.67518262,41.787313,107.04339826,7.06029039,79.74910534,410,478,2,2,0,defend,9.0,15,9
5571,523,5,00:44:30,80024,80071,A,挑球,1,11.52949815,43.07875901,36.95561765,32.53525614,16.84358094,93.44918552,30.39213349,112.08778745,6.12705951,57.96122627,505,320,2,1,0,defend,9.0,15,9
5572,523,6,00:44:31,80071,80082,D,殺球,0,18.65597325,29.59318955,41.75624086,27.872684,18.18353453,106.63058356,11.78558436,137.4304459,12.5232952,129.96718614,610,552,1,2,0,attack,9.0,15,9
5573,523,7,00:44:32,80082,80094,A,平球,1,22.25549664,30.64051278,41.9530121,27.1154153,18.69993246,104.09896225,12.99581895,128.76742995,22.49455969,35.44951128,757,375,2,1,0,defend,9.0,15,9
5574,523,8,00:44:32,80094,80105,D,平球,0,26.71617242,26.57477438,41.62003289,32.81920465,22.17171164,130.17816071,27.59736064,104.25035551,38.58380564,100.45765167,968,546,1,2,0,attack,9.0,15,9
5575,523,9,00:44:32,80105,80116,B,平球,0,28.95403053,25.34080484,43.42934003,31.76236303,36.35945703,96.08790772,25.04931789,123.11428461,49.89399305,37.23099677,867,390,2,1,0,defend,9.0,15,9
5576,523,10,00:44:33,80116,80141,C,擋小球,0,29.96051851,26.58304635,45.14657335,30.19457728,37.91112867,100.93748824,25.37852552,123.12104598,48.89001167,93.46600783,984,507,1,2,0,attack,9.0,15,9
5587,524,1,00:45:02,81007,81024,B,發短球,1,30.5856504,27.33675998,28.08174612,41.99302998,30.34239398,103.79369504,40.84835314,98.54876227,-169.15333399,706.94510527,790,417,2,2,0,defend,9.0,15,9
5588,524,2,00:45:03,81024,81040,D,推撲球,1,30.19239614,26.83364631,30.47166809,51.20588161,29.25703527,104.78380196,41.4989406,92.43199442,40.21753404,81.41844487,564,565,2,1,0,attack,9.0,15,9
5589,524,3,00:45:04,81040,81055,A,切球,1,25.4285104,26.82127833,31.05068419,49.93459488,30.54574437,108.39842764,35.3432384,86.94531512,19.02385925,31.94039516,613,371,1,2,0,attack,9.0,15,9
5590,524,4,00:45:04,81055,81074,C,平球,1,19.23782071,28.57081525,27.11293339,48.96173662,26.18927401,108.84181685,37.85201094,89.64958943,24.07607182,102.19083145,880,574,2,1,0,defend,9.0,15,9
5591,524,5,00:45:05,81074,81101,A,切球,0,33.12007883,23.64133125,29.40960686,44.97498662,28.57826452,111.52077655,46.92924228,96.25142222,42.19923815,29.66656386,426,408,1,2,0,attack,9.0,15,9
5592,524,6,00:45:06,81101,81125,C,小平球,1,31.24247909,26.33693323,25.08381012,48.63489648,15.72734664,96.71548933,44.01709463,99.08316302,6.05600942,84.80420151,382,547,2,1,0,defend,9.0,15,9
5593,524,7,00:45:06,81125,81149,A,放小球,0,13.75403125,30.09371668,30.71897504,36.58782261,9.833513,100.96802279,39.80631933,112.26162429,5.26024346,36.75209591,434,418,1,2,0,attack,9.0,15,9
5594,524,8,00:45:07,81149,81178,C,推撲球,1,9.07290636,31.64194264,31.72441243,37.99001173,14.42264972,97.64870978,34.8922619,107.95605141,7.0192454,80.5785552,902,601,2,1,0,attack,9.0,15,9
5595,524,9,00:45:08,81178,81191,A,殺球,0,33.61329478,21.0197491,34.81577074,41.15316042,21.4683086,105.15696313,44.70633308,105.04813104,42.9203133,22.93685255,760,357,1,2,0,attack,9.0,15,9
5596,524,10,00:45:09,81191,81219,D,擋小球,1,45.68003156,12.51412528,31.38159772,37.42694118,24.84700452,109.34057502,43.73106395,120.62154771,39.59954727,109.6057165,794,443,2,2,0,defend,9.0,15,9
5603,526,1,00:49:07,88325,88340,B,發短球,1,30.82633982,26.5852539,28.12692042,44.66594101,30.240049,103.79196319,41.0826112,96.63570774,-169.15333399,706.94510527,779,430,2,2,0,defend,9.0,15,9
5604,526,2,00:49:07,88340,88359,D,小平球,0,31.15878004,25.0998784,29.11589314,50.23853313,31.17798846,106.34458566,40.77684944,94.27497422,38.72863944,76.05648881,958,508,2,2,0,defend,9.0,15,9
5605,526,3,00:49:08,88359,88373,A,平球,0,39.94457254,31.22314574,31.74513765,48.05491918,33.79264769,106.90357678,38.98729846,83.52336372,50.87976089,48.49295883,896,364,2,2,0,defend,9.0,15,9
5606,526,4,00:49:08,88373,88391,C,平球,0,41.46087813,31.4915216,31.43382658,50.89240223,35.88855246,112.1892811,36.6220858,86.08595995,53.42752125,106.21819649,999,494,2,1,0,defend,9.0,15,9
5607,526,5,00:49:09,88391,88402,B,平球,1,43.58577978,27.37172582,40.5402235,46.56546794,41.69867723,109.64344331,31.44513382,93.20524765,54.98604036,53.00438741,842,354,1,2,0,attack,9.0,15,9
5608,526,6,00:49:09,88402,88423,C,平球,0,41.51455127,30.70425501,49.67743017,51.34287004,37.79378035,112.22446192,28.86293028,97.39822523,48.3914513,111.35129445,1087,576,2,1,0,defend,9.0,15,9
5609,526,7,00:49:10,88423,88444,A,擋小球,0,41.73587531,28.89269864,45.60034381,46.59713006,43.96003937,109.15947265,22.58982701,104.66972965,57.38440817,29.1967368,983,440,1,2,0,attack,9.0,15,9
5610,526,8,00:49:11,88444,88463,C,放小球,0,47.2816039,25.38330357,38.14166054,44.12400219,50.77001761,91.19396206,26.16042745,107.80165933,56.85268564,72.30540689,997,479,2,2,0,defend,9.0,15,9
5611,526,9,00:49:11,88463,88485,B,平球,0,39.44836563,24.87296328,44.73525887,52.60207314,49.06746587,85.38260798,28.6059165,109.40813242,55.68060067,58.03532889,616,357,2,1,0,defend,9.0,15,9
5612,526,10,00:49:12,88485,88498,D,平球,0,32.61504766,27.34221836,51.42108122,56.2994787,40.7009213,95.68213601,26.55170376,118.02588525,24.53399935,109.3349495,889,505,1,2,0,attack,9.0,15,9
5642,529,1,00:50:46,91305,91319,B,發短球,1,29.210984,26.08323346,32.61629087,42.0176082,17.33576477,92.99434553,35.77116021,93.26991164,-169.15333399,706.94510527,636,424,2,2,0,defend,9.0,15,9
5643,529,2,00:50:47,91319,91337,C,小平球,1,29.41277789,23.39251595,30.688286,46.50382253,19.66782212,88.94265333,35.17320618,94.65746168,25.71206042,78.33385306,1034,544,2,2,0,defend,9.0,15,9
5644,529,3,00:50:47,91337,91356,A,放小球,0,38.83100873,29.14069086,31.88649769,47.74507544,21.64433157,93.5213596,41.40302981,104.99161332,55.07445337,37.81671679,923,404,2,2,0,defend,9.0,15,9
5645,529,4,00:50:48,91356,91383,D,勾球,1,38.60247048,28.37225096,31.80782545,46.51082769,26.88038314,104.23815586,46.28140191,96.71659149,53.53134163,87.19581385,434,520,2,2,0,defend,9.0,15,9
5646,529,5,00:50:49,91383,91408,A,挑球,1,18.80202325,32.46894211,38.5966773,44.7279002,28.41583876,109.92987123,30.89152671,86.00796923,8.80202572,44.5515778,470,328,2,1,0,defend,9.0,15,9
5647,529,6,00:50:49,91408,91420,D,殺球,0,18.01614413,25.56153948,41.36914922,28.89160833,14.04983176,125.80855979,11.34001856,94.2950214,8.77584005,125.10904989,654,560,1,2,0,attack,9.0,15,9
5648,529,7,00:50:50,91420,91438,A,防守回抽,0,19.58391989,24.58452268,41.83729644,25.61787069,7.48745791,121.60372321,15.58322738,92.50776014,25.73584556,33.29487725,563,344,2,1,0,defend,9.0,15,9
5649,529,8,00:50:50,91438,91455,C,切球,0,21.96488071,26.56266021,43.42328905,25.62162118,18.48220888,115.65535981,27.20356161,95.47451788,19.01570454,116.21542476,646,487,1,2,0,attack,9.0,15,9
5650,529,9,00:50:51,91455,91469,A,平球,0,19.34461521,41.07182509,39.53244034,34.97310053,21.74749495,111.92816062,31.09760496,94.12861934,25.86254816,55.09114332,553,361,2,1,0,defend,9.0,15,9
5651,529,10,00:50:52,91469,91483,C,擋小球,1,17.64308362,40.48473881,38.95572747,35.24435251,22.02182033,117.38032652,22.40234981,91.69222077,17.97579516,107.14094431,666,482,1,2,0,attack,9.0,15,9
5655,530,1,00:05:35,10074,10124,A,發短球,1,28.48651012,92.33465628,32.55278,117.42525896,40.37380691,40.02226761,21.41031182,36.79292633,-299.85074876,1267.1275202,676,532,2,2,0,defend,11.0,16,11
5656,530,2,00:05:37,10124,10142,C,推撲球,1,31.48301932,91.77230104,32.42166405,116.11449446,39.37232629,45.3865088,23.46629944,39.19112174,34.64876799,54.93964604,801,422,2,2,0,attack,11.0,16,11
5657,530,3,00:05:38,10142,10184,B,防守回挑,1,30.90814902,92.33933033,38.67651941,114.18006578,40.85243685,42.47432737,22.3409693,31.36046581,50.84123326,114.206282,474,627,2,1,0,defend,11.0,16,11
5658,530,4,00:05:39,10184,10194,D,殺球,0,17.449892,113.48981405,35.85081043,114.17397609,27.99522507,31.7489427,14.41142409,14.89824601,16.03261042,17.61768559,639,418,1,2,0,attack,11.0,16,11
5659,530,5,00:05:39,10194,10229,B,防守回挑,1,17.18318024,117.39161961,36.75637579,116.7779954,23.5844578,34.44090385,11.23371732,13.55711861,30.94035687,116.76530527,473,634,2,1,0,defend,11.0,16,11
5660,530,6,00:05:40,10229,10245,D,殺球,0,16.44386699,114.13215212,38.86139844,111.61578557,25.14009745,32.89493049,13.65650924,11.5793728,16.07613165,15.23671837,817,437,1,2,0,attack,11.0,16,11
5661,530,7,00:05:41,10245,10278,B,防守回挑,1,16.71438981,113.48823386,39.35930799,107.21633762,26.50640646,30.22888793,13.74168357,8.98607579,52.21630516,104.77700989,632,648,2,1,0,defend,11.0,16,11
5662,530,8,00:05:42,10278,10311,D,長球,0,20.56830585,111.57684568,43.93623725,110.35797291,30.63986756,32.51784495,25.77590679,8.99896454,30.19032346,10.61858461,782,406,1,1,0,defend,11.0,16,11
5663,530,9,00:05:43,10311,10325,B,殺球,0,26.7258007,105.95292153,43.58311716,120.7682948,23.19968903,30.98154373,37.09556072,21.82887839,49.04502025,124.84508254,629,593,1,2,0,attack,11.0,16,11
5664,530,10,00:05:44,10325,10355,C,防守回挑,0,33.04983524,101.10368242,43.37444394,125.5185057,21.49788035,28.34837993,41.61467689,25.42789173,29.8879293,29.85633369,519,404,2,1,0,defend,11.0,16,11
5717,531,1,00:07:05,12765,12786,D,發短球,1,27.73421172,99.89856798,42.0020487,96.39291924,31.27131831,22.17684328,28.48737129,42.45681958,-299.85074876,1267.1275202,699,475,2,2,0,defend,11.0,16,11
5718,531,2,00:07:06,12786,12832,B,挑球,1,30.08869834,103.51169965,40.1837734,90.09599291,31.3612538,21.82197921,26.40921551,43.69542483,37.62091051,82.94878977,459,656,2,1,0,defend,11.0,16,11
5719,531,3,00:07:07,12832,12876,D,長球,0,19.58833698,107.79695352,40.88830201,105.9822457,10.86630937,2.72579987,27.58724519,25.77518604,15.27155099,8.02878933,515,407,1,1,0,defend,11.0,16,11
5720,531,4,00:07:09,12876,12888,A,殺球,0,18.36048956,126.84157942,30.56589524,105.3455789,15.37541207,22.87035854,35.86795236,28.73943731,15.29476797,124.08513326,537,591,1,2,0,attack,11.0,16,11
5721,531,5,00:07:09,12888,12921,C,防守回挑,1,19.16602607,125.46350724,28.44524634,99.30591489,17.67653478,22.51631511,36.2789384,26.15171682,21.23518937,30.60001664,621,411,2,1,0,defend,11.0,16,11
5722,531,6,00:07:10,12921,12933,A,殺球,0,28.42846366,123.43372323,31.62167271,98.72023321,16.33838135,25.39654451,40.51420995,20.77366904,28.69043457,121.4062282,719,602,1,2,0,attack,11.0,16,11
5723,531,7,00:07:11,12933,12968,D,防守回挑,1,28.3064487,122.75491428,32.68320111,99.31439922,17.20450238,24.67128393,43.68993665,19.03061976,38.23238638,26.52087969,535,414,2,1,0,defend,11.0,16,11
5724,531,8,00:07:12,12968,12992,A,切球,0,23.8915453,123.42351185,27.48801205,101.09244517,16.89185345,23.58876215,39.19188476,24.69838764,17.98221678,119.37685911,647,548,1,2,0,attack,11.0,16,11
5725,531,9,00:07:13,12992,13018,D,放小球,1,26.92926298,122.07581295,28.68067856,99.30638622,17.27302035,34.82219457,38.74571989,37.6105106,31.64965985,47.92099236,774,481,2,2,0,defend,11.0,16,11
5726,531,10,00:07:13,13018,13071,B,挑球,1,32.68485876,118.74564862,37.29673878,88.97132277,22.8567022,23.23726159,32.92803883,45.37719069,45.87581402,79.76971767,904,651,2,1,0,defend,11.0,16,11
5736,532,1,00:07:48,14040,14061,B,發短球,1,31.06409469,116.76557526,32.745537,91.20851037,38.45631606,37.61011533,18.58305167,39.99196454,-299.85074876,1267.1275202,614,531,2,2,0,defend,11.0,16,11
5737,532,2,00:07:48,14061,14082,D,推撲球,0,30.32167249,116.76395535,31.82608643,91.20674647,38.67564676,35.24170913,20.18623308,44.1027664,28.29494152,55.37946902,587,427,2,0,0,attack,11.0,16,11
5738,532,3,00:07:49,14082,14124,A,防守回挑,0,30.69165195,114.80979175,35.79712217,95.21882743,31.19485771,27.61820586,27.84552139,48.34403751,24.60274216,110.95011369,412,648,2,1,0,defend,11.0,16,11
5739,532,4,00:07:50,14124,14138,C,殺球,0,14.9318663,112.2023937,38.33105193,109.71524804,6.79077815,8.33858953,28.39317311,29.10371069,11.0205956,10.59773453,708,436,1,2,0,attack,11.0,16,11
5740,532,5,00:07:51,14138,14159,B,擋小球,1,15.14853985,112.84270582,38.34514827,110.34614446,4.5512351,5.80838454,27.63720681,29.85343929,39.19234248,105.36338568,487,553,2,1,0,defend,11.0,16,11
5741,532,6,00:07:51,14159,14170,D,推撲球,1,17.1521735,108.41586887,38.38774212,112.25247762,17.65155204,13.89739316,20.04953314,42.44487237,15.75898911,45.77346485,707,436,1,2,0,attack,11.0,16,11
5742,532,7,00:07:52,14170,14186,B,防守回抽,0,16.66883363,108.41485571,39.67163454,105.36437504,23.48107251,20.4022019,15.25261335,44.09569653,39.07252021,105.36313834,626,602,2,1,0,defend,11.0,16,11
5743,532,8,00:07:52,14186,14198,C,殺球,0,18.29545568,110.30372754,39.75369112,108.46324503,30.17611633,23.60498935,19.00497548,39.18495479,29.61716267,26.5100978,674,421,1,2,0,attack,11.0,16,11
5744,532,9,00:07:53,14198,14244,B,防守回挑,1,20.3788781,109.67738536,42.65237586,115.48501516,33.32635446,26.88245022,20.61308234,37.58574502,35.24520545,114.8196355,698,655,2,1,0,defend,11.0,16,11
5745,532,10,00:07:54,14244,14270,C,切球,0,19.82959077,107.79745767,42.25566528,110.98757525,31.0462178,3.97274278,30.07764831,28.35928096,35.89388401,8.36956712,827,468,1,2,0,attack,11.0,16,11
5776,533,1,00:08:48,15860,15876,B,發短球,1,32.03965709,113.52115955,28.37119699,92.33443371,40.27650499,40.0221323,24.31266206,36.00742759,-299.85074876,1267.1275202,668,534,2,2,0,defend,11.0,16,11
5777,533,2,00:08:49,15876,15894,C,小平球,1,32.53763563,114.81378235,30.10092262,92.33777228,38.65093993,47.93129959,24.28643531,37.19323262,33.8191671,54.04310423,829,446,2,2,0,defend,11.0,16,11
5778,533,3,00:08:49,15894,15942,B,挑球,1,37.57078759,114.17768282,34.87413282,95.79694368,40.73637119,47.50693009,26.08219799,33.28156096,53.2896467,99.35565307,494,619,2,1,0,defend,11.0,16,11
5779,533,4,00:08:51,15942,15953,D,殺球,0,16.71261263,116.73426137,37.96654012,115.47485408,29.22111792,32.13272851,14.83419487,19.69247262,17.68848755,20.39531683,759,425,1,2,0,attack,11.0,16,11
5780,533,5,00:08:51,15953,15976,B,防守回挑,1,17.21016757,120.0411829,39.63623899,118.09965094,27.48148525,35.61864421,13.45737052,21.44648283,45.59781633,112.26787286,717,593,2,1,0,defend,11.0,16,11
5781,533,6,00:08:52,15976,16000,C,切球,0,19.18670311,116.73965966,42.5290586,115.48474775,36.12491617,32.14176878,22.84641786,23.59603586,38.14147214,29.86694763,692,467,1,2,0,attack,11.0,16,11
5782,533,7,00:08:53,16000,16036,B,挑球,0,21.43806967,110.94339789,44.08079007,101.72639063,37.69393853,20.41909531,28.25697356,34.44713388,36.92162727,87.30593217,870,647,2,1,0,defend,11.0,16,11
5783,533,8,00:08:54,16036,16061,C,切球,0,23.91943767,108.43005406,47.37012599,110.99842873,46.28137652,8.70036647,31.76720838,30.61364263,50.9633722,10.96672097,650,473,1,2,0,attack,11.0,16,11
5784,533,9,00:08:55,16061,16110,A,挑球,1,24.36772602,96.94201521,45.262276,107.2286353,36.71113581,9.97719186,30.35354846,37.99773566,32.13413878,84.0174412,543,664,2,1,0,defend,11.0,16,11
5785,533,10,00:08:57,16110,16122,C,殺球,0,16.52314446,109.04078139,40.56910583,111.6194207,17.26731674,4.57654609,24.30394164,27.98021429,22.59625175,5.51466759,488,434,1,2,0,attack,11.0,16,11
5817,535,1,00:10:06,18208,18266,B,發短球,1,32.28490073,113.52168645,28.48651012,92.33465628,40.37380691,40.02226761,21.90326227,36.39832673,-299.85074876,1267.1275202,685,536,2,2,0,defend,11.0,16,11
5818,535,2,00:10:08,18266,18285,C,推撲球,1,32.53763563,114.81378235,29.17619919,92.90604873,39.12552353,47.07839043,22.05958649,37.58772066,35.54003246,53.15584747,819,427,2,2,0,attack,11.0,16,11
5819,535,3,00:10:09,18285,18317,A,防守回挑,1,41.37952552,114.18589104,31.36942729,92.34022065,41.19346109,43.7165472,22.92750968,37.58890607,52.85050377,111.01005872,545,628,2,1,0,defend,11.0,16,11
5820,535,4,00:10:10,18317,18329,D,殺球,0,44.42601112,113.54777112,21.63903243,107.80123889,35.14649468,30.24003254,19.61450825,17.62184052,22.40131594,17.28221272,451,422,1,2,0,attack,11.0,16,11
5821,535,5,00:10:10,18329,18346,B,防守回抽,1,40.6423271,114.1843023,16.88587977,115.42914138,28.26317318,33.67092199,17.99052901,10.60531542,7.84833603,114.11362786,476,562,2,1,0,defend,11.0,16,11
5822,535,6,00:10:11,18346,18371,C,擋小球,0,39.07630242,115.47726056,15.20036084,117.38727983,16.65773618,39.5849201,14.93757959,17.96015649,14.87276749,42.02613469,563,464,1,2,0,attack,11.0,16,11
5823,535,7,00:10:12,18371,18420,A,挑球,0,30.7978961,97.54065328,15.18326579,101.06758435,7.46387348,40.38199246,21.96505189,19.70089693,22.22876196,88.94276486,818,663,2,1,0,defend,11.0,16,11
5824,535,8,00:10:14,18420,18437,D,殺球,0,44.03342707,106.60631949,23.03372595,110.31375178,34.77080666,30.23954795,42.30467613,3.36929775,46.10184848,5.85152827,702,445,1,2,0,attack,11.0,16,11
5825,535,9,00:10:14,18437,18471,A,防守回挑,0,45.3562983,106.60906698,22.9257415,109.68275691,34.17644903,27.99271997,39.46487929,6.78690877,38.34806886,99.91988179,821,638,2,1,0,defend,11.0,16,11
5826,535,10,00:10:15,18471,18491,D,殺球,0,45.32660773,111.62954784,23.00698624,111.58203682,32.98632832,30.2372462,44.71032592,9.98583876,46.87588172,13.93017127,355,425,1,2,0,attack,11.0,16,11
5889,537,1,00:12:04,21724,21742,B,發短球,1,32.29814819,116.11422579,28.4932242,91.20035263,40.52886507,41.6520236,21.7482616,35.219003,-299.85074876,1267.1275202,673,526,2,2,0,defend,11.0,16,11
5890,537,2,00:12:04,21742,21755,C,推撲球,1,33.03924808,116.11583782,31.36181697,89.5186791,38.83864136,47.50414462,21.72359735,36.00393371,34.37690728,57.65778033,692,423,2,2,0,attack,11.0,16,11
5891,537,3,00:12:05,21755,21784,A,防守回挑,1,31.68057359,116.11288245,33.11276086,94.05968645,37.28075795,49.21915519,23.00184422,34.82985604,37.43530368,113.53275187,668,620,2,1,0,defend,11.0,16,11
5892,537,4,00:12:06,21784,21795,D,殺球,0,35.58655171,112.88648071,21.48644054,109.05121725,31.82366575,42.46154346,31.08079231,18.66927226,33.43473188,20.06377351,648,427,1,2,0,attack,11.0,16,11
5893,537,5,00:12:06,21795,21831,A,防守回挑,0,37.96654012,115.47485408,19.26844546,114.13823937,31.13195051,40.41500517,34.53767077,9.97484241,32.02836139,110.96587172,862,639,2,1,0,defend,11.0,16,11
5894,537,6,00:12:07,21831,21851,D,切球,0,47.82900602,112.91270205,23.94731251,113.50377349,34.20129941,36.81029158,42.78941213,11.61135341,50.47098495,13.60099251,637,455,1,2,0,attack,11.0,16,11
5895,537,7,00:12:08,21851,21878,B,防守回挑,1,47.73775053,113.55488625,22.40586077,105.94397687,31.40666722,35.23195863,43.90973809,11.28538316,30.67859141,94.05494515,476,631,2,1,0,defend,11.0,16,11
5896,537,8,00:12:09,21878,21909,D,長球,1,41.80889689,108.46755305,18.23970584,108.4181485,27.6887124,34.05772327,23.89305151,14.90897884,16.28662435,16.25203156,413,407,1,1,0,defend,11.0,16,11
5897,537,9,00:12:10,21909,21951,B,長球,0,36.22741257,107.20981293,13.43368894,120.7012755,33.91596394,29.48562341,15.51782703,23.58708372,2.42081908,124.05606708,569,649,1,1,0,defend,11.0,16,11
5898,537,10,00:12:11,21951,21977,D,切球,0,40.16825865,110.35000141,17.00823093,112.20682724,28.75545271,30.98875331,18.3916057,7.71407296,24.70743941,10.28800244,580,479,1,2,0,attack,11.0,16,11
5911,540,1,00:13:16,23898,23918,A,發短球,1,28.7141559,92.90515422,31.81143581,118.0824717,40.58292793,40.42818759,22.94889875,36.79501514,-299.85074876,1267.1275202,673,531,2,2,0,defend,11.0,16,11
5912,540,2,00:13:17,23918,23936,C,推撲球,1,32.73783799,90.08179494,32.41103906,114.16656302,39.3119785,46.65373895,23.06605809,36.00574533,34.34732685,55.38884499,813,424,2,2,0,attack,11.0,16,11
5913,540,3,00:13:17,23936,23975,B,防守回挑,1,31.83303351,92.91119234,39.29082575,114.18138968,40.53269636,44.54945647,24.2344,35.22233787,52.23704605,112.92214336,450,641,2,1,0,defend,11.0,16,11
5914,540,4,00:13:19,23975,23990,D,殺球,0,40.11589969,112.89618184,17.49680024,112.20787045,29.42046773,29.47985969,12.27421113,12.56422038,14.18470122,12.89683783,464,428,1,2,0,attack,11.0,16,11
5915,540,5,00:13:19,23990,24033,A,防守回挑,0,17.10629968,112.84689902,38.98337555,111.61604521,26.32433359,29.85175095,8.95329266,9.30220325,9.67056237,110.28548081,413,650,2,1,0,defend,11.0,16,11
5916,540,6,00:13:21,24033,24047,D,殺球,0,13.49665616,114.12580057,39.63279937,108.46299162,20.12124345,30.22065189,7.22244735,8.339049,11.15734743,9.94956894,593,435,1,2,0,attack,11.0,16,11
5917,540,7,00:13:21,24047,24087,A,防守回挑,1,14.35022588,111.56360946,39.42295253,109.71755096,21.76313061,31.74080656,8.95745454,10.27092458,25.40577823,105.95018835,494,628,2,1,0,defend,11.0,16,11
